,movie_id,title,tags
3542,4997,Wonderland,"afternoon juli 1 , 1981 , lo angel polic respond distress call wonderland avenu discov grisli quadrupl homicid . polic investig follow uncov two version event lead brutal murder - involv legendari porn actor john holm . 're experi version . crime drama mysteri thriller robberi junki investig pornostar murder losangel violenc drug valkilm dylanmcdermott katebosworth joshluca lisakudrow ericbogosian christinaappleg carriefish timblakenelson janeanegarofalo natashagregsonwagn tedlevin russellsam m.c.gainey scootmcnairi joleighfioravanti kimmarrin louislombardi cliffmartinez jamescox"
3543,925,Do the Right Thing,"hottest day year street bedford-stuyves section brooklyn , everyon 's hate bigotri smolder build explod violenc . drama blackpeopl italo-american policebrut sunglass cultureclash streetwar heat restaurantcrit radiotransmiss punk chao policeoper pizzeria pizza money racism hiphopcultur dannyaiello ossiedavi rubyde richardedson giancarloesposito spikele billnunn johnturturro paulbenjamin frankiefaison robinharri joiele miguelsandov rickaiello johnsavag samuell.jackson rosieperez rogerguenveursmith stevewhit martinlawr leonardl.thoma christariv frankvinc luisantonioramo richardhabersham gwenmcge stevepark ginnyyang sherwinpark shawnelliott divaosorio chrisdelaney angelramirezjr . sixtoramo nelsonvasquez travellleetoulson joelnagl davide.weinberg yattebrown meccabrunson shawnstainback soquanawallac spikele billle"
3544,27451,Harvard Man,"colleg alway time experiment , sexual , cultur otherwis . `` harvard man '' play background love , sex , basketbal , crime experiment . action philosophi young peopl 's quest discov true ident . drama gambl sex colleg basketbal mafia drug sarahmichellegellar adriangreni joeylaurenadam ericstoltz rebeccagayheart johnnevil giannirusso rayallen michaelaparo scottieepstein pollyshannon phillipjarrett jamestoback"
3545,73532,Le Havre,"marcel marx , former bohemian struggl author , given literari ambit reloc port citi le havr . lead simpl life base around wife arletti , favourit bar profit profess shoeshin . arletti suddenli becom serious ill , marcel 's path cross underag illeg immigr africa , need marcel 's help hide polic . drama comedi poverti policeman shoeshin northernfr andréwilm katioutinen blondinmiguel elinasalo evelynedidi quocdungnguyen jean-pierredarroussin jean-pierreléaud pierreétaix akikaurismäki"
3546,979,Irreversible,"event cours one traumat night pari unfold reverse-chronolog order beauti alex brutal rape beaten stranger underpass . boyfriend ex-lov take matter hand hire two crimin help find rapist exact reveng . simultan beauti terribl examin destruct natur caus effect , time destroy everyth . drama thriller crime mysteri pari prostitut rape sex nuditi trauma knife assault polic love reveng unsimulatedsex cruelti brutal violenc drug dark evil boyfriend rapeandreveng underpass newfrenchextrem monicabellucci vincentcassel albertdupontel joprestia philippenahon stéphanedrouot jean-louiscost mouradkhima michelgondoin hellal nato fesch gasparnoé thomasbangalt"
3547,193722,R100,ruthless dominatrix pursu mild-mann salesman want get unbreak contract secret bondag club . comedi drama dominatrix bdsm naoomori maodaichi shinobuterajima hairikatagiri erikosatô aitominaga naomiwatanab ginmaeda suzukimatsuo atsurowatab hitoshimatsumoto harukinishimoto hitoshimatsumoto
3548,7913,Rang De Basanti,"young idealist english filmmak , sue , arriv india make film indian revolutionari bhagat singh , chandrashekhar azad contemporari fight freedom british raj . owe lack fund , recruit student delhi univers act docu-drama . find dj , pass five year back still want part univers n't think 's much real world look forward . karan , son industrialist rajnath singhania , share uncomfort relationship father , continu live , albeit grudgingli . aslam , middl class muslim boy , live by-lan near jama masjid , poet , philosoph guid friend . sukhi , group 's babi , innoc , vulner weak one thing - girl . laxman pandey ... drama newdelhiindia students'mov warofindepend student celebr aamirkhan sohaalikhan alicepatten sharmanjoshi kunalkapoor atulkulkarni madhavan siddharth kirronkh rakeyshomprakashmehra"
3549,253253,Animals,"anim tell stori jude bobbi : young coupl exist somewher homeless fantasi imagin . though master con steal attempt stay one step ahead addict , ultim forc face realiti situat one get hospit . drama daviddastmalchian kimshaw johnheard johnhoogenakk shonmcgregori ilyssafradin collinschiffli"
3550,51995,Salvation Boulevard,set world mega-church former deadhead-turned-born again-christian find run fundamentalist member mega-church anyth protect larger-than-lif pastor . comedi thriller action drama pastor churchservic spiritu religion jenniferconnelli marisatomei piercebrosnan edharri gregkinnear isabellefuhrman howardhesseman jimgaffigan georgeratliff
3551,13173,The Ten,"ten stori , inspir one ten command . comedi independentfilm ventriloquistdummi multiplestorylin sabbath brainscan radiationsick parachutist rubik'scub paulrudd adambrodi jonhamm winonaryd kenmarino alimarsh ronsilv lievschreib jessicaalba charliemcdermott thomaslennon famkejanssen jasonsudeiki justintheroux bobbycannaval robcorddri janeanegarofalo rashidajon michaelianblack joelotruglio zakorth gretchenmol michaelziegfeld oliverplatt davidwain"
3552,22908,A Room for Romeo Brass,"two twelve-year-old boy , romeo gavin , undergo extraordinari test charact friendship morel , naiv eccentr danger stranger , come . morel befriend two boy later ask help pursu romeo 's beauti elder sister . gradual becom violent reject . drama comedi foreign reject friendship youth paddyconsidin andrewshim frankharp vickymcclur johannmy shanemeadow bobhoskin benmarshal darreno.campbel martinarrowsmith ladenehal juliaford jameshiggin davebl tanyamy sammypasha joelmorri nicholasharvey jamahlpeterkin jamestomlinson paulfras shanemeadow"
3553,70670,Headhunters,accomplish headhunt risk everyth obtain valuabl paint own former mercenari .. thriller crime deathoflov artthief artgalleri policeinvestig akselhenni nikolajcoster-waldau synnøvemacodylund julier.ølgaard eivindsand baardow kyrrehaugensyd reidarsørensen nilsjørgenkaalstad joachimrafaelsen matsmogeland gunnarskramstadjohnsen larsskramstadjohnsen signetyn nilsgunnarli sondreabel mattishermannyquist jeppekaa mortentyldum trondbjerkn
3554,84204,Grabbers,"someth sinist come shore erin island , unbeknownst quaint popul sleepi fish villag rest somewher ireland ’ coast . first , fishermen go miss . rash whale carcass suddenli wash beach . murder start , ’ two mismatch cop – irrespons alcohol new partner , by-the-book woman mainland – protect townsfolk giant , bloodsuck , tentacl alien prey upon . weapon , discov , booz . want surviv creatur ’ onslaught , everyon get , drunk ! sciencefict comedi thriller horror monster ireland drunk behead richardcoyl ruthbradley russelltovey bronaghgallagh davidpears lalorroddi cleliamurphi louisdempsey micheálo'gruagain neddennehi rozmccutcheon christianhenson jonwright"
3555,25248,Saint Ralph,"canadian made comedy/drama , set hamilton , ontario 1954 , sweet - time - goofi stori becom increasingli poignant minut tick . 's fiction tale wayward 9th grader , ralph ( adam butcher ) , secretli live widow , hospit mother remain immers coma . frequent troubl father fitzpatrick ( gordon pinsent ) , princip all-boy , cathol school , ralph consid someth joke among peer decid pull miracl could save mother , i.e. , win boston marathon . coach younger priest former runner , father hibbert ( campbel scott ) , whose cynic lift boy 's pure hope , ralph appli unlik mission , fend naysay get help along challeng path sundri alli friend . comedi drama sport independentfilm adambutch campbellscott michaelkanev gordonpins tamarahop keirgilchrist michaelmcgowan"
3556,230266,Miss Julie,"cours midsumm night fermanagh 1890 , unsettl daughter anglo-irish aristocraci encourag father 's valet seduc . drama lovetriangl love irish valet womandirector 19thcenturi jessicachastain colinfarrel samanthamorton noramcmenami livullmann"
3557,16633,Somewhere in Time,"young writer , richard collier met open night first play old ladi beg , `` come back . '' mystifi , tri find , learn famou stage actress earli 1900 . becom obsess , manag – self-hypnosi – travel back time meet . fall love , match appreci manag . love outlast immens problem caus 'time '' differ , richard remain time ? sciencefict drama fantasi romanc timetravel playwright 1910 christopherreev janeseymour christopherplumm teresawright billerwin georgevoskovec susanfrench johnalvin eddragal audreybennett williamh.maci laurencecoven susanbugg johnbarri jeannotszwarc"
3558,63006,Dum Maaro Dum,"hurtl bylan , beach shack rave goa lorri life spiral control , joki tri redeem past kamath goe no-holds-bar mysteri shadow figur behind ... punctuat soundtrack move pulsat danc track haunt konkani song , shot right midst teem intern tourist hotspot , dum maaro dum take dramat , thrill trip fill twist , turn , suspens ... shock final ! drama action crime foreign goa drugbust raveparti abhishekbachchan bipashabasu deepikapadukon ranadaggubati prateikbabbar rohansippi"
3559,91586,Insidious: Chapter 2,haunt lambert famili seek uncov mysteri childhood secret left danger connect spirit world . horror thriller hauntedhous possess demon famili ghost brideinblack patrickwilson rosebyrn tysimpkin linshay barbarahershey stevecoult leighwhannel angussampson andrewastor hankharri jocelindonahu lindsayseim daniellebisutti tylergriffin garrettryan tomfitzpatrick priscillagarita michaelbeach j.laros brookepeopl edwinafindleydickerson stephaniepearson jorge-luispallo jennaortega dannayrodriguez siennafaral jackwalsh brynnbowi madisonbowi dylanquigg kimberlyablesjindra jameswan josephbishara
3560,215,Saw II,"new murder victim discov sign jigsaw 's hand , detect eric matthew begin full investig apprehend jigsaw littl effort . jigsaw , get caught anoth part plan . eight victim alreadi fight live 's time matthew join game ... horror riddl serialkil tobinbel shawneesmith donniewahlberg frankyg glennplumm beverleymitchel dinamey emmanuellevaugi erikknudsen timburd lyriqb noamjenkin tonynappo kellyjon vincentroth charlieclous darrenlynnbousman"
3561,333371,10 Cloverfield Lane,"car accid , michel awaken find mysteri bunker two men name howard emmett . howard offer pair crutch help remain mobil leg injuri sustain car crash tell `` get good '' leav bunker . given inform alien attack outsid world poison . howev , howard emmett 's intent soon becom question michel face question : better ? thriller sciencefict drama kidnap bunker paranoia basement survivalist apocalyps caraccid captiv maryelizabethwinstead johngoodman johngallagherjr . bradleycoop douglasm.griffin cindyhogan suzannecry mayaerskin matvairo ryanmartindwy dantrachtenberg"
3562,9012,Jackass: The Movie,"johnni knoxvil crazi friend appear big screen first time jackass : movi . wander around japan panda outfit , wreak havoc civil golf cours , even stunt involv live allig , . johnni knoxvil pal put life risk , entertain peopl time . get readi jackass : movi ! ! documentari comedi disgust pain stunt musicvideo stuntman stupid shock johnnyknoxvil bammargera steve-o chrispontiu daveengland ryandunn prestonlaci jasonacuña ehrenmcghehey brandondicamillo philmargera aprilmargera jessmargera stephaniehodg rickkosick loomisfal chrisraab rakeyohn mannypuig tonyhawk mathoffman spikejonz jefftremain triptaylor dimitryelyashkevich riptaylor seancliv gregiguchi erickoston clydesingleton henryrollin ericesch jefftremain"
3563,345911,Lights Out,"rebecca left home , thought left childhood fear behind . grow , never realli sure ’ real light went out…and littl brother , martin , experienc unexplain terrifi event test saniti threaten safeti . frighten entiti mysteri attach mother , sophi , reemerg . horror thriller suicid dark basement basedonshortstori fearofthedark ghost teresapalm mariabello gabrielbateman alexanderdipersia aliciavela-bailey billyburk andiosho mariarussel rolandoboyc lottalosten emilyalynlind amiahmil avacantrel elizabethpan alejandrocuello benjaminwallfisch davidf.sandberg"
3564,72571,Paranormal Activity 3,"1988 , evil begin terror young sister kati kristi first time invis entiti resid home . horror witch sistersisterrelationship sequel prequel haunt foundfootag katiefeatherston spraguegrayden laurenbittn christophernicholassmith chloecsengeri jessicatylerbrown marilynalex dustiningram jessicaberg mariaolsen halliefoot henryjoost arielschulman"
3565,242512,Ouija,group friend must confront terrifi fear awaken dark power ancient spirit board . horror deathofafriend swimmingpool ouija ouijaboard teenag basedonboardgam ghost spiritu supernaturalhorror oliviacook anacoto darenkagasoff biancaa.santo douglassmith shelleyhennig afrasophiatulli izziegalanti clairebeal sierrahuermann viviscolombetti sunnymayallison linshay claudiakatzminnick robynl matthewsettl morganpeterbrown billwatterson kenblackwel stileswhit antonsanko
3566,10072,A Nightmare on Elm Street 3: Dream Warriors,"'s mani year sinc freddi krueger 's first victim , nanci , came face-to-fac freddi sadist , evil way . , nanci 's grown ; 's put frighten nightmar behind help teen cope dream . bad freddi 's decid herald return invad kid ' dream scare commit suicid . horror thriller grouptherapi nightmar hypnosi trap alcohol mentalil catholic disfigur sleepwalk mentalhospit psychotherapist dream robertenglund patriciaarquett heatherlangenkamp johnsaxon craigwasson laurencefishburn kensago rodneyeastman jenniferrubin bradleygregg iraheiden penelopesudrow priscillapoint claytonlandey brookebundi kristenclayton sallypip rozlynsorrel nanmartin zsazsagábor staceyalden dickcavett michaelrouga jackshea paulkent marybrown melaniedoctor donnadurham angelobadalamenti chuckrussel"
3567,211954,Instructions Not Included,"valentin acapulco 's resid playboy , former fling leav babi doorstep head mexico . comedi drama bachelor vespa loretoperalta eugenioderbez jessicalindsey danielraymont hugostiglitz arceliaramírez agustínbern karlasouza rogercudney aribrickman jeanninederbez jesúsochoa andrésvázquez leiafreita ángelamoreno gildagentil nancytaira sammypérez greggluca migaelpenix alenkarío camilagallego matildagallego dannylopez eduardogleason javierdelavega jakekoenig margaritawynn melissatemm laurakrystin franciscoavendaño pamelareit nicolásdelcampo michellemariebenoit alejandrabogu katiakossiak franklinruehl alessandrarosaldo rolandfarm j.b.turner janesparza sebastianmitr juliansedgwick arapbethk magdab.dekneip ivansalazar richiemestr rodrigomassa rosagloriachagoyán eugenioderbez"
3568,82990,Paranormal Activity 4,"five year sinc disappear kati hunter , suburban famili wit strang event neighborhood woman mysteri child move . horror garag poltergeist webcam imaginaryfriend bathtub tricycl foundfootag laptopcomput videotap evilchild levit aftercreditssting neighborneighborrelationship adoptedchild katiefeatherston kathrynnewton mattshiv aidenlovekamp bradyallen stephendunham alexondrale georgicapettu alishabo brendoneggertsen spraguegrayden brianboland williamjuanprieto saramornel henryjoost arielschulman"
3569,29912,The Robe,"marcellu tribun time christ . charg group assign crucifi jesu . drunk , win jesu ' homespun robe crucifixion . torment nightmar delus event . hope find way live done , still believ jesu , return palestin tri learn man kill . drama crucifixion ancientrom richardburton jeansimmon victormatur jayrobinson richardboon leonaskin michaelrenni deanjagg torinthatch bettast.john jeffmorrow ernestthesig dawnaddam bessflow pamelarobinson michaelansara percyhelton nicolaskost thomasbrownehenri rosalindivan georgee.ston jaynovello haydenrork davidleonard alfrednewman henrykost"
3570,11843,The Return of the Pink Panther,famou pink panther jewel stolen inspector clouseau call catch thief . inspector convinc 'the phantom ' return utilis resourc – asian manserv – reveal ident 'the phantom ' . comedi robberi diamant côted'azur inspector panther petersel christopherplumm herbertlom catherineschel peterarn peterjeffrey grégoireaslan davidlodg grahamstark ericpohlmann andrémarann burtkwouk blakeedward
3571,11284,Freddy's Dead: The Final Nightmare,"thought safe sleep , freddi krueger return sixth instal nightmar elm street film , psychologist maggi burrough , torment recur nightmar , meet patient horrif dream . quest answer lead certain hous elm street -- nightmar becom realiti . horror thriller comedi amnesia nightmar alternatedimens psychologist memoryloss youth killer disfigur duringcreditssting womandirector halfwayhous dream memori robertenglund lisazan shongreenblatt lezliedean rickydeanlogan breckinmey yaphetkotto tomarnold roseannebarr elinordonahu johnnydepp cassandrarachelfriel daviddunard marilynrockafellow virginiapet stellahal lindseyfield angelinaestrada peterspello tobesexton chasonschirm michaelmcnab matthewfaison vicwatterson carleaseburk robertshay warrenbarrington melscott-thoma jonathanmaz frankcatalano alicecoop joshuaweisel racheltalalay brianmay"
3572,504,Monster,aileen wuorno emot scar highway hooker shoot sadist trick rape ultim becom america 's first femal serial killer . crime drama femalenud prostitut rape sexualabus desper deathpenalti motel jobinterview basedontruestori murder betray serialkil poverti prostitut heartbreak mentalil womandirector ugli charlizetheron christinaricci brucedern leetergesen anniecorley marcmacaulay stephanjon t.robertpigott catherinemangan scottwilson pattyjenkin bt
3573,173,"20,000 Leagues Under the Sea","ship sent investig wave mysteri sink encount advanc submarin , nautilu , command captain nemo . adventur drama sciencefict dive ocean submarin julesvern captain atlanti deepsea warship divingsuit harpoon ship war scubadiv underwat scuba captainnemo giantsquid kirkdougla jamesmason paulluka peterlorr robertj.wilk teddecorsia carletonyoung j.m.kerrigan percyhelton tedcoop gloriapal ronnyman fredgraham harryharvey charlesgrodin harpergoff eddiemarr jackgargan johndaheim jackstoney richardfleisch paulj.smith"
3574,227348,Paranormal Activity: The Marked Ones,"seventeen-year-old jess hear terrifi sound come neighbor ’ apart , turn camera set uncov sourc , encount ancient evil ’ rest ’ claim soul . horror thriller supernatur demon foundfootag andrewjacob richardcabr carlospratt eddiej.fernandez jorgediaz davidfernandezjr . mollyephraim katiefeatherston crystalsanto catherinetoribio christopherb.landon"
3575,1955,The Elephant Man,"victorian surgeon rescu heavili disfigur man mistreat `` owner '' side-show freak . behind monstrou façad , reveal person great intellig sensit . base true stori joseph merrick ( call john merrick film ) , sever deform man 19th centuri london . drama histori exploit biographi hospit curios sideshow disfigur physicaldeform freak 19thcenturi digniti anthonyhopkin johnhurt annebancroft johngielgud wendyhil freddiejon michaelelphick johnstand phoebenichol kennybak helenryan johnstand dexterfletch lesleydunlop patgorman clairedavenport orlapederson patsysmart kathleenbyron williammorgansheppard hannahgordon fredericktrev richardhunt robertlewisbush royevan joanrhod nulaconwel tonylondon alfiecurti bernadettemiln carolharrison hughman dennisburgess fannycarbi geraldcas davidryal deirdrecostello paulinequirk marcuspowel lesleyscobl eijikusuhara patriciahodg tommywright peterdavidson johnrapley janiekel lydialisl ericbergren christopherdevor harryfield davidlynch ralphmors fredwood johnmorri davidlynch"
3576,152532,Dallas Buyers Club,"loos base true-lif tale ron woodroof , drug-tak , women-lov , homophob man 1986 diagnos hiv/aid given thirti day live . drama histori women aid biographi basedontruestori hiv drug 1980 matthewmcconaughey jennifergarn jaredleto deniso'har stevezahn michaelo'neil dallasrobert griffindunn kevinrankin donnaduplanti deneentyl j.d.evermor iancasselberri janemcneil julietreev douglasm.griffin jean-marcvallé"
3577,243940,The Lazarus Effect,"medic research frank , fiance zoe team achiev imposs : found way reviv dead . success , unsanct , experi lifeless anim , readi make work public . howev , dean learn 've done , shut . zoe kill attempt recreat experi , lead frank test process . zoe reviv -- someth evil within . thriller horror terror experi afterlif paranorm violenc death evil research posses oliviawild markduplass donaldglov evanpet sarahbolg raywis amyaquino brunogunn seant.krishnan davidgelb"
3578,77,Memento,"suffer short-term memori loss head injuri , leonard shelbi embark grim quest find lowlif murder wife gritti , complex thriller pack knot hangman 's noos . carri plan , shelbi snap polaroid peopl place , jot contextu note back photo aid search jog memori . even tattoo bodi desper bid rememb . mysteri thriller individu insulin tattoo waitress amnesia motel insurancesalesman reveng memoryloss polaroid flashback neo-noir guypearc carrie-annemoss joepantoliano markboonejunior stephentobolowski harrietsansomharri callumkeithrenni larryholden jorjafox russfega thomaslennon kimberlycampbel mariannemuellerleil christophernolan davidjulyan"
3579,157547,Oculus,woman tri exoner brother 's murder convict prove crime commit supernatur phenomenon . horror hallucin supernatur mirror skeptic ghost karengillan brentonthwait kateesackhoff jameslafferti rorycochran katesiegel garrettryan katiepark miguelsandov annalisebasso mikeflanagan andrewgrush taylorstewart
3580,2295,Clerks II,"calam dant randal 's shop send look new horizon - ultim settl moobi 's , fiction disney-mcdonald's-styl fast-food empir . comedi independentfilm aftercreditssting duringcreditssting briano'halloran jeffanderson jasonmew kevinsmith rosariodawson jenniferschwalbachsmith benaffleck trevorfehrman scottmosi jasonle jakerichardson ethansuple harleyquinnsmith kevinweisman wandasyk zakknutson kevinmichaelrichardson rebeccalin waltflanagan earthquak gracesmith kevinsmith jamesl.ven"
3581,71,Billy Elliot,"set background 1984 miner 's strike , billi elliot 11 year old boy stumbl box ring onto ballet floor . face mani trial triumph strive conquer famili 's set way , inner conflict , stand toe ! drama comedi music workers'quart dancingclass strike northernengland scholarship ballet jamiebel juliewalt jeanheywood jamiedraven garylewi stephenmangan patrickmalahid stuartwel traceywilkinson zoëbel nicolablackwel janinebirkett joerenton colinmaclachlan trevorfox charliehardwick barbaraleigh-hunt stephendaldri stephenwarbeck"
3582,147773,The Way Way Back,"cours summer break , teenag come thank part friendship strike one park 's manag . comedi drama shyness beach bicycl convers friendship stepfath vacat job neighbor summer teenag waterpark awkward liamjam stevecarel tonicollett annasophiarobb samrockwel allisonjanney mayarudolph amandapeet robcorddri natfaxon jimrash zoelevin riveralexand natfaxon jimrash robsimonsen"
3583,16096,House Party 2,kid'n'play leav neighborhood enter world adulthood higher educ . play attempt get rich quick music busi kid face challeng colleg . comedi martinlawr christophermartin christopherreid paulanthoni tishacampbell-martin queenlatifah georgstanfordbrown whoopigoldberg iman vassalbenford dougmchenri georgejackson
3584,24266,The Man from Snowy River,"jim craig live first 18 year mountain australia father 's farm . death father forc go low land earn enough money get farm back feet . kirk dougla play two role twin brother n't spoken year , one jim 's father 's best friend father girl want marri . famili drama action western romanc regret river hors ranch australia brumbi brumbi colt stockman clancyoftheoverflow tomburlinson terencedonovan kirkdougla tommydysart brucekerr davidbradshaw sigridthornton jackthompson tonybonn junejago chrishaywood kristophersteel gusmercurio howardeynon lorrainebayli georget.mil"
3585,16508,Doug's 1st Movie,doug pal skeeter set 's find monster lucki duck lake . though thing get realli hand one blurt monster real . anim famili comedi journal danc daydream friendship pollut cartoon numberintitl kidsandfamili valentin thomasmchugh frednewman chrisphillip constanceshulman mauricejoyc
3586,2895,The Apostle,"happi life spin control , preacher texa chang name , goe louisiana start preach radio . drama christian coma jealousi radiost texa apostl minist louisiana forgiv independentfilm preacher robertduval billybobthornton junecartercash farrahfawcett mirandarichardson toddallen waltongoggin billyjoeshav renéevictor robertduval"
3587,15660,Mommie Dearest,"biograph film , glamor yet lone star joan crawford take two orphan , first unconvent famili seem happi . joan 's attempt romant fulfil go sour fire contract mgm studio , callou abus behavior toward daughter christina becom even pronounc . christina leav home take first act role , find mother 's presenc still overshadow . drama ax biographi sociopath lawyer mansion docudrama perfect adoptedchild fayedunaway dianascarwid steveforrest howarddasilva marahobel harrygoz michaeledward jocelynbrando priscillapoint joeabdullah garyallen selmaarcherd adrianaron xanderberkeley frankperri"
3588,59968,Our Idiot Brother,"everybodi sibl alway littl bit behind curv come get life togeth . sister liz , miranda natali , person perenni upbeat brother ned , erstwhil organ farmer whose willing reli honesti mankind less-than-optimum strategi tidi , trouble-fre exist . ned may utterli lack common sens , brother , girlfriend dump boot farm , sister come rescu . liz , miranda natali take turn hous ned , brother 's unfail commit honesti creat mess comfort routin . live begin unravel , ned 's famili come realiz mayb , believ trust peopl around , ned n't idiot . comedi drama brothersisterrelationship sistersisterrelationship familyclan idealist duringcreditssting paulrudd elizabethbank zooeydeschanel emilymortim adamscott kathrynhahn hughdanc stevecoogan rashidajon t.j.miller shirleyknight janetmontgomeri sterlingk.brown bobstephenson peterhermann francescapapalia matthewmindl lydiahaug wrennschmidt kathyfitzgerald marcelinehugot alexiarasmussen lucasnear-verbruggh pollydrap neallern katieaselton jesseperetz"
3589,323677,Race,"base incred true stori jess owen , legendari athlet superstar whose quest becom greatest track field athlet histori thrust onto world stage 1936 olymp , face adolf hitler 's vision aryan supremaci . star stephan jame , jason sudeiki , jeremi iron , caric van houten william hurt - race enthral film courag , determin , toler , friendship , inspir drama one man 's fight becom olymp legend . action drama olympicgam biographi sport historicalfigur nazigermani racism africanamerican trackandfield stephanjam jasonsudeiki caricevanhouten jeremyiron amandacrew williamhurt davidkross eligore giacomogianniotti jonathanari jonmclaren moejeudy-lamour shamieranderson shanicebanton timmcinnerni ninalauren jessebostick timpost barnabymetschurat larryday arthurholden karlgrabosha jeffburrel anthonysherwood alexanderyassin jonathanhiggin jaasmith-johnson jeremyferdman brunobrunijr . steffenmennek manuelsinor chantelriley danielharroch marcprimeau dondreoctav rickywatson milolarratt gaetannormandin julienboissaud andreacart nikomat.beermann francoishugoturgeon karenbelfo christheising stephenhopkin"
3590,19848,The Players Club,"young singl mother diana struggl provid child pay colleg educ . end work shoe store , meet two stripper nearbi gentlemen 's club convinc 's fast money made strip . player club , howev , diana face danger heartbreak . drama stripclub stripper dominatrix catfight lisarayemccoy dickanthonywilliam judyanneld chrystalewilson adelegiven berniemac anthonyjohnson monicacalhoun jamiefoxx traceycherellejon terrencehoward icecub charliemurphi icecub"
3591,256274,"As Above, So Below","team explor ventur catacomb lie beneath street pari , uncov dark secret lie within citi dead . horror thriller pari treasur catacomb scientist singinginacar archaeologist lossoffriend subjectivecamera foundfootag thickacc femalearcheologist burningcar philosopher'sston frenchacc rappinginacar perditaweek benfeldman edwinhodg françoiscivil marionlambert alimarhyar cosmecastro hamiddjavadan théocholbi emylévi rogervanhool oliviacsikytrnka hellyettebess aryanrahimian samuelaouizer kayablocksag johnerickdowdl keefusciancia"
3592,235271,Addicted,gallerist risk famili flourish career enter affair talent painter slowli lose control life . drama thriller infidel obsess lie sin interracialrelationship cheatingwif lust attract deceit temptat hipersexualidad faithfulhusband boriskodjo brandongonzal cameronmil emayatzycorinealdi garretthin hunterburk johnnewberg katgraham mariahowel omermugh sharonl tashasmith tysonbeckford williamlevi mikayladonlon billewoodruff
3593,45153,Eve's Bayou,"stori set 1962 louisiana . big batist famili head charm doctor loui . though marri beauti roz , weak attract women patient . one day loui flirt marri sexi metti mereaux , know observ youngest idealist daughter eve , accid . eve forget incid traumat naivet share secret older sister cise . lie start roll ... drama sistersisterrelationship menstruat superstit independentfilm curs motherdaughterrelationship tavern auntniecerelationship fatherdaughterrelationship allblackcast womandirector jurneesmollett meagangood lynnwhitfield samuell.jackson debbimorgan diahanncarrol lisanicolecarson rogerguenveursmith victoriarowel jakesmollett ethelayl vondiecurtis-hal branfordmarsali carolsutton tamaratuni marcuslylebrown leonardl.thoma afondacolbert loladalfer alvertaperkinsdunigan ronflagg oneala.isaac juliandalcour allentoussaint billien kasilemmon terenceblanchard"
3594,284293,Still Alice,"alic howland , happili marri three grown children , renown linguist professor start forget word . receiv devast diagnosi , alic famili find bond test . drama mother professor ill juliannemoor alecbaldwin kristenstewart katebosworth shanemcra hunterparrish sethgilliam stephenkunken erindark danielgerrol quincytylerbernstin maxineprescott orlaghcassidi rosaarredondo zillahglori catlynch ehaurbsalu victoriacartagena ilaneshkeri richardglatz washwestmoreland"
3595,24973,The Egyptian,"eighteenth-dynasti egypt , sinuh , poor orphan , becom brilliant physician friend horemheb appoint servic new pharoah . sinuh 's person triumph tragedi play larger canva turbul event 18th dynasti . sinuh drawn court intrigu learn answer question sought sinc birth . histori drama egypt jeansimmon victormatur genetierney peterustinov edmundpurdom michaelwild belladarvi judithevelyn henrydaniel johncarradin carlbentonreid tommyrettig anitrasteven michaelansara henrycorden madycomfort richardallan sharonjanaltman ramabai donbend donblackman geraldinebogdonovich bradbrown georgebruggeman georgechest angelaclark edmundcobb karl'killer'davi carmendelavallad alvinburked jamesdim francofantasia dedegainor aurellog johngeorg mimigibson michaelgrang yeghisheharout larshensen kaykouri paulkrug ianmacdonald tylermacduff tigerjoemarsh donnamartel mikemazurki georgemelford johnmooney wilmareid peterreynold johnroy lawrenceryl paulsalata harryshear rayspik sayesumi harrythompson alicetissot joanwinfield bernardherrmann michaelcurtiz alfrednewman"
3596,21610,Nighthawks,intern terrorist new york grip panic 's det . sgt . deke dasilva take . action crime thriller sylvesterstallon rutgerhau billydeewilliam lindsaywagn persiskhambatta nigeldavenport hilarythompson joespinel waltermathew e.briandean suevann brucemalmuth
3597,10283,Friday the 13th Part VIII: Jason Takes Manhattan,"big appl 's big troubl , indestruct psycho-fiend jason vorhe hit road new york citi . shock return beyond grave , diabol jason ship abroad teen-fil `` love boat '' bound new york , soon transform ultim voyag damn . one terrifi victim escap nightmarish maze manhattan 's subway sewer , confront jason one final time . horror thriller newyork boat mask psychopath highschool sewerag timessquar serialkil teenag jasonvorhe kanehodd jensendaggett scottreev barbarabingham petermarkrichman martincummin gordoncurri alexdiakun vincentcraigdupre saffronhenderson kellyhu sharlenemartin toddcaldecott tiffanypaulsen timmirkovich warrenmunson fredmollin robhedden"
3598,8346,My Big Fat Greek Wedding,young greek woman fall love non-greek struggl get famili accept come term heritag cultur ident . comedi drama romanc usa parentskidsrelationship greec cultureclash midlifecrisi restaur badmother-in-law mother-in-law parents-in-law son-in-law father-in-law patriarch badfather-in-law greek wed famili xenophobia niavardalo johncorbett lainiekazan michaelconstantin andreamartin joeyfaton louismandylor giacarid christinaeleusinioti maritazouravlioff gerrymendicino bessmeisl jayneeastwood fionareid brucegray frankfalcon joelzwick alexanderjanko chriswilson
